i,v1,v2,v3,v4,v5,v6,ii,iii,avr,avl,avf
3.3109002,4.0271773,3.137147,2.8561268,2.833278,2.4006844,3.7984517,516.0,512.6890997886658,-259.6554501056671,-254.68909978866577,514.3445498943329
3.3117204,4.020205,3.1370668,2.8597705,2.833278,2.400683,3.7984438,515.0,511.68827962875366,-259.15586018562317,-254.18827962875366,513.3441398143768
3.3110714,4.0172315,3.137352,2.8535376,2.833278,2.400683,3.7984467,517.0,513.688928604126,-260.155535697937,-255.18892860412598,515.344464302063
3.3116183,4.0167546,3.137049,2.8997834,2.833278,2.4006865,3.7984412,520.0,516.6883816719055,-261.65580916404724,-256.6883816719055,518.3441908359528
3.310777,4.014141,3.1370454,2.85887,2.833278,2.4006822,3.7983916,519.0,515.6892230510712,-261.1553884744644,-256.18922305107117,517.3446115255356
3.3114862,4.01554,3.1370482,2.88064,2.833278,2.4006817,3.7984216,520.0,516.6885137557983,-261.65574312210083,-256.68851375579834,518.3442568778992
3.3108168,4.0133653,3.1370463,2.860877,2.833278,2.4006815,3.7983687,520.0,516.6891832351685,-261.65540838241577,-256.68918323516846,518.3445916175842
3.3108883,4.0145144,3.1370494,2.986294,2.833278,2.4006815,3.798391,519.0,515.6891117095947,-261.15544414520264,-256.1891117095947,517.3445558547974
3.310844,4.0124288,3.1371484,2.8965783,2.833278,2.400682,3.7982464,515.0,511.68915605545044,-259.1554219722748,-254.18915605545044,513.3445780277252
3.3108845,4.012692,3.1370678,2.8675256,2.833278,2.4006817,3.7983716,519.0,515.689115524292,-261.155442237854,-256.189115524292,517.344557762146
3.310898,4.0171943,3.13736,2.8614776,2.833278,2.4006827,3.7984016,535.0,531.689101934433,-269.1554490327835,-264.189101934433,533.3445509672165
3.3115053,4.0317693,3.1370878,2.9385645,2.833278,2.4006824,3.7984912,560.0,556.688494682312,-281.655752658844,-276.688494682312,558.344247341156
3.3494368,4.015985,3.137575,2.850027,2.833278,2.4006815,3.7988443,579.0,575.6505632400513,-291.17471837997437,-286.15056324005127,577.3252816200256
3.4186103,3.894233,3.1565018,3.054335,2.8332777,2.4006815,3.798773,486.0,482.58138966560364,-244.70930516719818,-239.58138966560364,484.2906948328018
3.3066778,3.804169,3.1370432,2.8769727,2.9540055,2.4006815,3.7999473,467.0,463.69332218170166,-235.15333890914917,-230.19332218170166,465.34666109085083
3.3893418,3.8354418,3.137041,2.9290876,2.8399932,2.437965,3.8017325,487.0,483.6106581687927,-245.19467091560364,-240.11065816879272,485.30532908439636
3.2795615,3.8041697,3.137149,2.8758779,2.957138,2.400682,3.8252456,504.0,500.7204384803772,-253.6397807598114,-248.7204384803772,502.3602192401886
3.3251476,3.8354435,3.1403103,2.8574502,2.8332784,2.4006867,3.8253393,509.0,505.6748523712158,-256.1625738143921,-251.17485237121582,507.3374261856079
3.3108625,3.805834,2.9421268,2.8539839,2.8702445,2.400683,3.8041947,513.0,509.68913745880127,-258.15543127059937,-253.18913745880127,511.34456872940063
3.3109884,3.8334517,2.7058635,2.883497,2.8809564,2.4006784,3.8255122,516.0,512.6890115737915,-259.65549421310425,-254.6890115737915,514.3445057868958
3.3019013,3.8041692,2.8137147,2.827702,2.7984598,2.205965,3.8183475,520.0,516.6980986595154,-261.6509506702423,-256.6980986595154,518.3490493297577
3.284773,3.9364903,2.9508753,2.9294424,2.8700283,2.3471055,3.7984731,522.0,518.7152268886566,-262.6423865556717,-257.7152268886566,520.3576134443283
3.3066092,3.7336664,2.7072,3.078623,2.8638794,2.400681,3.6669905,522.0,518.6933908462524,-262.6533045768738,-257.69339084625244,520.3466954231262
3.3108637,3.7325172,2.707198,2.8779447,2.8483083,2.3470693,3.8607194,524.0,520.6891362667084,-263.6554318666458,-258.6891362667084,522.3445681333542
3.305574,3.7315536,2.7073495,2.7821836,2.803529,2.209911,3.6550136,524.0,520.6944260597229,-263.65278697013855,-258.6944260597229,522.3472130298615
3.3108635,3.9239542,2.9464104,3.1266093,2.8475244,2.3470254,3.78644,525.0,521.689136505127,-264.1554317474365,-259.18913650512695,523.3445682525635
3.310864,3.9207315,3.108636,3.037844,2.861016,2.3661466,3.514679,525.0,521.6891360282898,-264.1554319858551,-259.1891360282898,523.3445680141449
3.3108644,3.895801,2.9639983,2.8635895,2.8578868,2.3506055,3.5143456,525.0,521.6891355514526,-264.1554322242737,-259.18913555145264,523.3445677757263
3.2949386,3.9065802,2.731188,2.7378976,2.8773596,2.347023,3.5143564,527.0,523.7050614356995,-265.14746928215027,-260.20506143569946,525.3525307178497
3.2892084,3.8842509,3.0563843,2.9626307,2.8427734,2.3472219,3.5101554,530.0,526.7107915878296,-266.6446042060852,-261.7107915878296,528.3553957939148
3.4212286,3.9237704,3.1370425,3.0336757,2.83501,2.347023,3.4398015,530.0,526.578771352768,-266.710614323616,-261.57877135276794,528.289385676384
3.4116282,3.8844438,3.1370292,3.0250797,2.8332784,2.3583894,3.4406648,531.0,527.5883717536926,-267.2058141231537,-262.0883717536926,529.2941858768463
3.4273016,3.925098,3.13592,2.8735824,2.8644185,2.3602982,3.4396906,532.0,528.5726983547211,-267.71365082263947,-262.57269835472107,530.2863491773605
3.4253817,4.0121465,3.136243,2.974463,2.8332798,2.3602982,3.441923,532.0,528.5746183395386,-267.7126908302307,-262.5746183395386,530.2873091697693
3.427862,4.0120473,3.1371284,2.8500504,2.83458,2.3602986,3.794876,536.0,532.5721380710602,-269.7139309644699,-264.5721380710602,534.2860690355301
3.4218736,4.0073485,3.1371431,2.822885,2.8345387,2.4116085,3.6857479,538.0,534.5781264305115,-270.71093678474426,-265.5781264305115,536.2890632152557
3.4258177,4.0284853,3.137079,2.9942608,2.8381052,2.413465,3.7982187,540.0,536.5741822719574,-271.7129088640213,-266.5741822719574,538.2870911359787
3.3123567,4.022921,3.1371708,3.0395842,2.83458,2.413465,3.798471,542.0,538.687643289566,-272.656178355217,-267.68764328956604,540.343821644783
3.3560488,3.980766,3.1377184,3.0280924,2.8460407,2.413463,3.7984726,544.0,540.643951177597,-273.6780244112015,-268.64395117759705,542.3219755887985
3.312526,4.0226383,3.1812136,2.9889333,2.8332777,2.4158177,3.7984688,547.0,543.6874740123749,-275.15626299381256,-270.1874740123749,545.3437370061874
3.387906,4.0270314,3.1381009,3.1312342,2.8375947,2.416114,3.798473,549.0,545.6120939254761,-276.19395303726196,-271.1120939254761,547.306046962738
3.3806362,3.9992342,3.1408541,3.1783025,2.8332777,2.4006817,3.7984726,551.0,547.61936378479,-277.190318107605,-272.11936378479004,549.309681892395
3.375507,4.0226183,3.137466,3.0389662,2.8334544,2.4006824,3.7984726,551.0,547.6244928836823,-277.1877535581589,-272.12449288368225,549.3122464418411
3.3126717,4.0246997,3.1371822,3.023987,2.8357873,2.400683,3.7984726,551.0,547.687328338623,-277.1563358306885,-272.18732833862305,549.3436641693115
3.3318987,4.0307503,3.1370816,3.1554623,2.8339622,2.400682,3.7984726,549.0,545.66810131073,-276.165949344635,-271.16810131073,547.334050655365
3.3147926,3.998319,3.1373305,3.086299,2.8334544,2.4006815,3.7984722,546.0,542.6852073669434,-274.6573963165283,-269.68520736694336,544.3426036834717
3.3338432,4.020795,3.1377141,3.0174959,2.8352742,2.400683,3.798464,541.0,537.6661567687988,-272.1669216156006,-267.1661567687988,539.3330783843994
3.3127275,3.9980454,3.1376796,3.0184946,2.8332777,2.4007173,3.7984684,536.0,532.6872725486755,-269.65636372566223,-264.68727254867554,534.3436362743378
3.3193064,4.006712,3.137066,3.043538,2.8338788,2.4006815,3.7984345,531.0,527.6806936264038,-267.1596531867981,-262.1806936264038,529.3403468132019
3.3218145,4.011932,3.1371143,3.0299942,2.8332777,2.4006815,3.7984524,527.0,523.6781854629517,-265.16090726852417,-260.17818546295166,525.3390927314758
3.3412514,4.011803,3.1370971,2.9444618,2.8333018,2.4006815,3.7984133,517.0,513.658748626709,-260.1706256866455,-255.15874862670898,515.3293743133545
3.3285117,4.0118556,3.1370602,2.881946,2.8337386,2.4006815,3.7983866,515.0,511.6714882850647,-259.16425585746765,-254.1714882850647,513.3357441425323
3.3085508,4.0119686,3.137049,2.9053025,2.8333704,2.4006815,3.798263,513.0,509.69144916534424,-258.1542754173279,-253.19144916534424,511.3457245826721
3.284879,4.0119205,3.137171,2.9056845,2.8333018,2.4006815,3.7983205,511.0,507.7151210308075,-257.14243948459625,-252.2151210308075,509.35756051540375
3.2806506,4.0120416,3.13768,2.8380575,2.8335533,2.400683,3.7980425,505.0,501.71934938430786,-254.14032530784607,-249.21934938430786,503.35967469215393
3.282064,4.011926,3.137667,2.842325,2.8332798,2.4007168,3.7969875,505.0,501.71793603897095,-254.14103198051453,-249.21793603897095,503.3589680194855
3.281601,4.011962,3.1370528,2.8825078,2.8333638,2.399891,3.7971685,504.0,500.71839904785156,-253.64080047607422,-248.71839904785156,502.3591995239258
3.2805872,4.010424,3.1370761,2.887893,2.8334208,2.3518662,3.8073518,503.0,499.7194128036499,-253.14029359817505,-248.2194128036499,501.35970640182495
3.2800925,3.9695115,3.1370819,2.864555,2.8332899,2.3470888,3.8344505,504.0,500.71990752220154,-253.64004623889923,-248.71990752220154,502.35995376110077
3.2876878,4.0022182,3.1370425,2.8515744,2.833366,2.3470964,3.8171222,503.0,499.7123122215271,-253.14384388923645,-248.2123122215271,501.35615611076355
3.29319,3.9915771,3.137042,2.9208627,2.8333392,2.347027,3.7862194,501.0,497.7068099975586,-252.1465950012207,-247.2068099975586,499.3534049987793
3.298837,3.9681497,3.137167,2.9717903,2.8332915,2.3470244,3.7524898,497.0,493.7011630535126,-250.1494184732437,-245.20116305351257,495.3505815267563
3.2904432,3.9412565,3.1376653,2.919103,2.8333304,2.347024,3.716448,501.0,497.7095568180084,-252.1452215909958,-247.20955681800842,499.3547784090042
3.3008714,3.9583306,3.1376407,2.8520293,2.8332818,2.3470786,3.6726422,502.0,498.6991286277771,-252.65043568611145,-247.6991286277771,500.34956431388855
3.2897053,3.9848223,3.1370087,2.9119148,2.8332908,2.3470278,3.665058,498.0,494.71029472351074,-250.64485263824463,-245.71029472351074,496.35514736175537
3.2900496,4.0033317,3.1368594,2.9688993,2.8332808,2.3471107,3.6456244,494.0,490.7099504470825,-248.64502477645874,-243.70995044708252,492.35497522354126
3.288662,4.0110545,3.1365013,2.9336786,2.8332808,2.3480597,3.648154,486.0,482.7113380432129,-244.64433097839355,-239.7113380432129,484.35566902160645
3.28048,4.0043917,3.1237133,2.9216993,2.8333037,2.348967,3.6715238,478.0,474.7195200920105,-240.64023995399475,-235.7195200920105,476.35976004600525
3.2801385,4.0117335,3.0749078,2.9045906,2.8332803,2.359244,3.6437094,469.0,465.71986150741577,-236.14006924629211,-231.21986150741577,467.3599307537079
3.281385,3.9908633,3.0302377,2.9349923,2.8332913,2.3603337,3.6554677,450.0,446.71861505508423,-226.64069247245789,-221.71861505508423,448.3593075275421
3.3266664,3.9995728,2.9687605,2.8468478,2.833298,2.3603432,3.6714873,444.0,440.67333364486694,-223.66333317756653,-218.67333364486694,442.3366668224335
3.2857108,3.9650636,2.9249918,2.9600134,2.8333306,2.3605735,3.663495,438.0,434.714289188385,-220.6428554058075,-215.714289188385,436.3571445941925
3.3252625,3.885335,2.9057379,2.9135838,2.8338783,2.364642,3.6711676,431.0,427.6747374534607,-217.16263127326965,-212.1747374534607,429.33736872673035
3.2926939,3.8842547,2.9033368,2.8644352,2.83331,2.3614564,3.7044532,423.0,419.7073061466217,-213.14634692668915,-208.2073061466217,421.35365307331085
3.2795472,3.912716,2.908534,2.810995,2.840463,2.3604245,3.7310898,414.0,410.72045278549194,-208.63977360725403,-203.72045278549194,412.360226392746
3.2800303,3.8850498,2.9023602,2.7606707,2.8366559,2.360725,3.7022903,409.0,405.7199697494507,-206.14001512527466,-201.21996974945068,407.35998487472534
3.2795503,3.8842468,2.895326,2.8196921,2.8281112,2.3614345,3.6770008,405.0,401.7204496860504,-204.1397751569748,-199.22044968605042,403.3602248430252
3.2797492,3.8841202,2.881291,2.829723,2.8411186,2.4817312,3.5982988,400.0,396.72025084495544,-201.63987457752228,-196.72025084495544,398.3601254224777
3.2912817,3.9233382,2.725429,2.7677326,2.846071,2.378861,3.5887444,399.0,395.7087182998657,-201.14564085006714,-196.20871829986572,397.35435914993286
3.2856202,3.8842063,2.874154,2.7602305,2.8110955,2.3796673,3.5629714,405.0,401.71437978744507,-204.14281010627747,-199.21437978744507,403.35718989372253
3.2880123,3.883995,2.8580947,2.819249,2.8112757,2.3477054,3.5833771,407.0,403.71198773384094,-205.14400613307953,-200.21198773384094,405.35599386692047
3.2926764,3.8823812,2.8518903,2.8235707,2.8131583,2.3808827,3.4888103,410.0,406.707323551178,-206.646338224411,-201.70732355117798,408.353661775589
3.2955644,3.8450658,2.7265244,2.7782083,2.8177714,2.3808906,3.423973,415.0,411.7044355869293,-209.14778220653534,-204.20443558692932,413.35221779346466
3.28465,3.883503,2.7522032,2.8649793,2.8486278,2.3816657,3.5857308,424.0,420.71534991264343,-213.64232504367828,-208.71534991264343,422.3576749563217
3.3541076,3.883207,2.751422,2.944512,2.8501983,2.4897356,3.6191785,440.0,436.6458923816681,-221.67705380916595,-216.6458923816681,438.32294619083405
3.405957,3.9168072,2.8005502,3.0551472,2.8333042,2.492897,3.6201384,453.0,449.5940430164337,-228.20297849178314,-223.09404301643372,451.29702150821686
3.4074583,3.9546456,3.1115372,3.026607,2.8332782,2.425592,3.6212866,466.0,462.5925416946411,-234.70372915267944,-229.5925416946411,464.29627084732056
3.4074259,4.024422,3.1376355,3.0620637,2.8332777,2.4933443,3.6216109,479.0,475.59257411956787,-241.20371294021606,-236.09257411956787,477.29628705978394
3.4075305,4.0234056,3.1370528,3.1709363,2.8550878,2.4933703,3.6216223,490.0,486.59246945381165,-246.70376527309418,-241.59246945381165,488.2962347269058
3.4075098,4.024533,3.137044,3.323953,2.85722,2.4536798,3.7080116,504.0,500.592490196228,-253.703754901886,-248.59249019622803,502.296245098114
3.4077492,4.022285,3.13709,3.290728,2.8572245,2.5638232,3.7980464,540.0,536.5922508239746,-271.7038745880127,-266.5922508239746,538.2961254119873
3.4246788,4.052732,3.233661,3.2304714,3.021353,2.5528803,3.7789054,579.0,575.5753211975098,-291.2123394012451,-286.07532119750977,577.2876605987549
3.4246802,3.889648,3.2248533,3.2364852,2.9979472,2.5375237,3.7401395,608.0,604.5753197669983,-305.71234011650085,-300.5753197669983,606.2876598834991
3.4246802,3.8970435,3.3124926,3.2672167,3.199869,2.5375595,3.7401173,572.0,568.5753197669983,-287.71234011650085,-282.5753197669983,570.2876598834991
3.4246802,3.8902733,3.1996782,3.385887,2.930956,2.5466602,3.7401268,520.0,516.5753197669983,-261.71234011650085,-256.5753197669983,518.2876598834991
3.4246724,3.8801332,3.1377335,3.1498833,2.877246,2.6426916,3.7984726,531.0,527.5753276348114,-267.2123361825943,-262.0753276348114,529.2876638174057
3.4246268,3.855102,3.1375782,3.04598,3.1736479,2.5421379,3.7984726,550.0,546.57537317276,-276.71231341362,-271.57537317276,548.28768658638
3.4246962,3.8806899,3.2588444,3.2006373,3.1734202,2.6905923,3.7984726,555.0,551.5753037929535,-279.21234810352325,-274.0753037929535,553.2876518964767
3.4247396,3.8032389,3.2612772,3.3584633,2.8573585,2.7120414,3.7984726,557.0,553.5752604007721,-280.21236979961395,-275.0752604007721,555.287630200386
3.3100867,3.8032944,2.953146,2.863314,2.8584795,2.5916648,3.7952137,558.0,554.6899132728577,-280.65504336357117,-275.68991327285767,556.3449566364288
3.3100183,3.8033006,2.9550288,2.9277015,2.8523715,2.5734854,3.7893872,562.0,558.6899816989899,-282.65500915050507,-277.68998169898987,560.3449908494949
3.3100183,3.804051,3.2190814,2.9862163,2.9217231,2.71272,3.7893844,563.0,559.6899816989899,-283.15500915050507,-278.18998169898987,561.3449908494949
3.3100183,3.8041615,3.1424441,3.1111143,2.8382912,2.4854174,3.7893858,564.0,560.6899816989899,-283.65500915050507,-278.68998169898987,562.3449908494949
3.3100166,3.8040512,2.9638531,2.8897963,2.85085,2.526445,3.655268,565.0,561.6899833679199,-284.15500831604004,-279.1899833679199,563.34499168396
3.3100235,3.804049,3.043048,2.8811169,2.8365567,2.449014,3.6226199,566.0,562.6899764537811,-284.65501177310944,-279.6899764537811,564.3449882268906
3.3100228,3.803276,3.5538685,3.0929732,2.8365583,2.4320292,3.6317403,568.0,564.6899771690369,-285.65501141548157,-280.68997716903687,566.3449885845184
3.3100345,4.01187,3.3780184,3.0330315,2.8365824,2.4180548,3.625593,569.0,565.6899654865265,-286.15501725673676,-281.1899654865265,567.3449827432632
3.3107495,3.9576764,3.2781987,2.86551,2.836584,2.588231,3.6192887,570.0,566.6892504692078,-286.6553747653961,-281.68925046920776,568.3446252346039
3.3107495,4.011871,3.3481967,2.880798,2.8339093,2.4137604,3.6185393,572.0,568.6892504692078,-287.6553747653961,-282.68925046920776,570.3446252346039
3.3107495,3.924004,3.416953,3.0967689,2.8453493,2.44993,3.595099,573.0,569.6892504692078,-288.1553747653961,-283.18925046920776,571.3446252346039
3.310922,4.012031,3.3024135,3.2331898,2.8340302,2.452622,3.6712513,574.0,570.6890780925751,-288.65546095371246,-283.6890780925751,572.3445390462875
3.311422,4.0120325,3.1376102,3.0579853,2.8358629,2.4525747,3.6127088,575.0,571.6885778903961,-289.15571105480194,-284.1885778903961,573.3442889451981
3.3453846,4.012032,3.1371012,3.0035734,2.833753,2.454617,3.790538,576.0,572.6546154022217,-289.67269229888916,-284.6546154022217,574.3273077011108
3.3879023,4.0209303,3.1628032,3.0564013,2.8337533,2.4522822,3.4503224,577.0,573.6120977401733,-290.19395112991333,-285.11209774017334,575.3060488700867
3.3950844,4.012037,3.1400719,3.054106,2.833776,2.438924,3.7915666,578.0,574.6049156188965,-290.69754219055176,-285.6049156188965,576.3024578094482
3.4081564,4.012033,3.1902852,3.0426307,2.8337765,2.4534326,3.7640924,580.0,576.5918436050415,-291.70407819747925,-286.5918436050415,578.2959218025208
3.382323,4.0259233,3.1416922,3.0259836,2.8333838,2.4532266,3.7983005,582.0,578.6176769733429,-292.69116151332855,-287.6176769733429,580.3088384866714
3.3806503,4.031606,3.2157977,3.06846,2.8349278,2.4561553,3.7982948,583.0,579.6193497180939,-293.19032514095306,-288.1193497180939,581.3096748590469
3.311909,4.031284,3.1423883,3.1395302,2.83338,2.4557993,3.7983015,584.0,580.6880910396576,-293.6559544801712,-288.6880910396576,582.3440455198288
3.3114133,4.0315185,3.1580105,3.0574365,2.8336425,2.4557767,3.798471,587.0,583.6885867118835,-295.1557066440582,-290.18858671188354,585.3442933559418
3.3196204,4.0317435,3.1381643,3.122815,2.8333428,2.4560585,3.7984726,589.0,585.6803796291351,-296.15981018543243,-291.18037962913513,587.3401898145676
3.3152616,4.0297427,3.1631637,3.0644732,2.8333426,2.4557848,3.7984726,591.0,587.6847383975983,-297.15763080120087,-292.18473839759827,589.3423691987991
3.3187919,4.0310516,3.138412,3.0588806,2.833366,2.442147,3.7984726,589.0,585.6812081336975,-296.15939593315125,-291.1812081336975,587.3406040668488
3.3114517,4.029975,3.137325,3.0617688,2.8333657,2.4561536,3.7984598,588.0,584.6885483264923,-295.65572583675385,-290.6885483264923,586.3442741632462
3.311808,4.031387,3.1378403,3.059145,2.8333125,2.4558988,3.7984495,586.0,582.6881918907166,-294.6559040546417,-289.68819189071655,584.3440959453583
3.3144703,4.0233216,3.2140493,3.0613422,2.8335016,2.4562778,3.7984488,583.0,579.6855297088623,-293.15723514556885,-288.1855297088623,581.3427648544312
3.3174767,4.0142255,3.137691,3.057004,2.833292,2.4562294,3.7984395,572.0,568.6825232505798,-287.6587383747101,-282.68252325057983,570.3412616252899
3.312752,4.0128493,3.1370776,3.036853,2.833328,2.4562163,3.7984693,565.0,561.6872479915619,-284.15637600421906,-279.1872479915619,563.343623995781
3.3273106,4.011773,3.1371133,3.013524,2.833287,2.456254,3.7984488,561.0,557.6726894378662,-282.1636552810669,-277.1726894378662,559.3363447189331
3.316754,4.0119605,3.162804,3.034167,2.8332868,2.4562168,3.7984622,558.0,554.6832458972931,-280.65837705135345,-275.6832458972931,556.3416229486465
3.292099,4.012034,3.1373615,2.9175262,2.8333104,2.4425836,3.798417,553.0,549.7079010009766,-278.1460494995117,-273.20790100097656,551.3539505004883
3.290407,4.0120397,3.1371872,2.9134927,2.8333104,2.456488,3.7983835,548.0,544.7095930576324,-275.6452034711838,-270.70959305763245,546.3547965288162
3.2841578,4.012048,3.1377842,2.8920298,2.8333032,2.456232,3.7981696,546.0,542.7158422470093,-274.64207887649536,-269.7158422470093,544.3579211235046
3.2808454,4.0120487,3.2140017,2.8949623,2.8333094,2.456287,3.798156,545.0,541.7191545963287,-274.14042270183563,-269.21915459632874,543.3595772981644
3.2798986,4.011975,3.1376839,2.8952546,2.8332818,2.4562752,3.797992,544.0,540.7201013565063,-273.6399493217468,-268.72010135650635,542.3600506782532
3.279889,4.0117755,3.1370664,2.87821,2.8332858,2.4560246,3.797559,544.0,540.7201108932495,-273.63994455337524,-268.7201108932495,542.3600554466248
3.2898264,4.0095487,3.1371086,2.8634353,2.8332965,2.3923025,3.800889,543.0,539.7101736068726,-273.1449131965637,-268.21017360687256,541.3550868034363
3.2919178,4.0056863,3.1627765,2.9139273,2.8332922,2.390408,3.8102424,543.0,539.7080821990967,-273.14595890045166,-268.2080821990967,541.3540410995483
3.2884855,3.9916072,3.1373606,2.9959354,2.8333132,2.3782465,3.7980921,543.0,539.7115144729614,-273.1442427635193,-268.2115144729614,541.3557572364807
3.2815647,3.950231,3.1371844,2.9717765,2.8333118,2.390481,3.760523,542.0,538.7184352874756,-272.6407823562622,-267.7184352874756,540.3592176437378
3.2996438,3.9567838,3.1377754,2.923423,2.8333032,2.3902397,3.7343652,543.0,539.7003562450409,-273.14982187747955,-268.2003562450409,541.3501781225204
3.2981348,3.9515657,3.2139492,2.9387982,2.8332827,2.390267,3.6891723,542.0,538.701865196228,-272.649067401886,-267.701865196228,540.350932598114
3.301399,3.9727876,3.1376796,3.007832,2.8332791,2.3902414,3.6669366,541.0,537.6986010074615,-272.1506994962692,-267.19860100746155,539.3493005037308
3.2980394,3.9783096,3.1370509,3.0054698,2.8332803,2.3902352,3.6492863,542.0,538.7019605636597,-272.64901971817017,-267.70196056365967,540.3509802818298
3.293354,3.997653,3.1370435,3.0103312,2.8332787,2.3903081,3.6394465,542.0,538.7066459655762,-272.6466770172119,-267.7066459655762,540.3533229827881
3.2879305,4.0118165,3.1625252,3.0339212,2.833279,2.390285,3.6339428,542.0,538.7120695114136,-272.6439652442932,-267.7120695114136,540.3560347557068
3.2841113,4.0120635,3.1372566,3.0267234,2.833302,2.382237,3.6289976,541.0,537.7158887386322,-272.1420556306839,-267.2158887386322,539.3579443693161
3.2934737,4.012073,3.1369262,3.037928,2.8333023,2.40487,3.6354394,541.0,537.7065262794495,-272.14673686027527,-267.20652627944946,539.3532631397247
3.3000817,4.0123105,3.1372676,3.033129,2.8333018,2.4547727,3.6833465,540.0,536.6999182701111,-271.65004086494446,-266.6999182701111,538.3499591350555
3.2967024,4.0122323,3.213235,3.033906,2.8332784,2.4663565,3.7770588,540.0,536.7032976150513,-271.64835119247437,-266.70329761505127,538.3516488075256
3.3084252,4.0143533,3.137364,3.0142097,2.8332791,2.4566276,3.795153,541.0,537.6915748119354,-272.1542125940323,-267.1915748119354,539.3457874059677
3.3104067,4.016281,3.1369536,3.0041375,2.833281,2.4563699,3.7980897,541.0,537.6895933151245,-272.15520334243774,-267.1895933151245,539.3447966575623
3.3154688,4.0138297,3.1370168,2.978381,2.8332806,2.456317,3.7982476,541.0,537.684531211853,-272.1577343940735,-267.184531211853,539.3422656059265
3.3178997,4.0135074,3.161412,2.9690578,2.8332806,2.456304,3.7984107,543.0,539.6821002960205,-273.15894985198975,-268.1821002960205,541.3410501480103
3.3146062,4.0129037,3.1373568,2.9390006,2.8333027,2.442648,3.7984035,542.0,538.6853938102722,-272.6573030948639,-267.6853938102722,540.3426969051361
3.3137918,4.015087,3.137121,2.9229372,2.8333018,2.4565501,3.7984164,540.0,536.6862082481384,-271.6568958759308,-266.6862082481384,538.3431041240692
3.3154302,4.015736,3.1374269,2.905273,2.8333018,2.4562845,3.7984335,538.0,534.6845698356628,-270.6577150821686,-265.68456983566284,536.3422849178314
3.311697,4.016159,3.208661,2.9053993,2.8332782,2.4562845,3.7984474,537.0,533.6883029937744,-270.1558485031128,-265.1883029937744,535.3441514968872
3.3111482,4.015729,3.1375637,2.908488,2.8332784,2.4562845,3.7984493,536.0,532.6888518333435,-269.65557408332825,-264.6888518333435,534.3444259166718
3.3125076,4.013121,3.1370661,2.9074104,2.8332782,2.4562845,3.7984493,534.0,530.6874923706055,-268.65625381469727,-263.68749237060547,532.3437461853027
3.3108377,4.0122867,3.137108,2.8953986,2.8332784,2.4562845,3.7984412,533.0,529.6891622543335,-268.15541887283325,-263.1891622543335,531.3445811271667
3.3111644,4.012365,3.1524866,2.9006395,2.8332787,2.4562855,3.7984333,533.0,529.6888356208801,-268.15558218955994,-263.1888356208801,531.3444178104401
3.3100429,4.0121026,3.137365,2.9004588,2.8332782,2.4426444,3.7984169,532.0,528.6899571418762,-267.6550214290619,-262.6899571418762,530.3449785709381
3.310566,4.012071,3.137046,2.9104414,2.8332784,2.444234,3.7983952,532.0,528.6894340515137,-267.65528297424316,-262.6894340515137,530.3447170257568
3.3105998,4.012083,3.1370473,2.9079428,2.8332787,2.4426432,3.7984107,532.0,528.6894001960754,-267.6552999019623,-262.68940019607544,530.3447000980377
3.3105402,4.012069,3.1396048,2.9330628,2.8332782,2.4426432,3.7983453,531.0,527.6894598007202,-267.1552700996399,-262.1894598007202,529.3447299003601
3.310777,4.0120625,3.1374555,2.923309,2.8332784,2.4426432,3.7982996,531.0,527.6892230510712,-267.1553884744644,-262.18922305107117,529.3446115255356
3.310813,4.01206,3.1370678,2.9272845,2.833278,2.4426432,3.7983027,531.0,527.6891870498657,-267.15540647506714,-262.1891870498657,529.3445935249329
3.31079,4.01207,3.1371126,2.9086127,2.833278,2.4426432,3.798288,528.0,524.6892099380493,-265.65539503097534,-260.6892099380493,526.3446049690247
3.3107717,4.0120606,3.139958,2.9182677,2.8332782,2.4426436,3.7983325,527.0,523.6892282962799,-265.15538585186005,-260.1892282962799,525.34461414814
3.310742,4.0120797,3.1373844,2.9157152,2.833278,2.4006824,3.7983146,537.0,533.6892580986023,-270.15537095069885,-265.1892580986023,535.3446290493011
3.3108273,4.026849,3.1370459,2.9407082,2.833278,2.4014854,3.7984583,566.0,562.689172744751,-284.6554136276245,-279.689172744751,564.3445863723755
3.359353,4.0317473,3.1370506,2.9243999,2.833279,2.4018173,3.8004165,593.0,589.6406469345093,-298.17967653274536,-293.1406469345093,591.3203234672546
3.4275122,4.0261545,3.1371012,3.1138108,2.8332777,2.4006817,3.7994597,572.0,568.5724878311157,-287.71375608444214,-282.5724878311157,570.2862439155579
3.3556483,4.0308557,3.1382778,3.042285,2.8332777,2.4007344,3.7992902,502.0,498.64435172080994,-252.67782413959503,-247.64435172080994,500.32217586040497
3.3085485,3.8051896,3.1370444,2.9612224,2.8650343,2.4006817,3.8112373,480.0,476.69145154953003,-241.65427422523499,-236.69145154953003,478.345725774765
3.312224,3.8049207,3.1370485,2.8400292,2.8698468,2.3999467,3.8249128,498.0,494.6877760887146,-250.6561119556427,-245.6877760887146,496.3438880443573
3.311428,3.8041801,3.1370451,2.9336805,2.9587617,2.4006822,3.8254285,518.0,514.6885719299316,-260.6557140350342,-255.68857192993164,516.3442859649658
3.3113885,3.9818428,3.1372194,2.9215982,2.833319,2.4006817,3.8254864,522.0,518.6886115074158,-262.6556942462921,-257.68861150741577,520.3443057537079
